,34_DDA_SKF
ACC,0.6
AUC,0.5814869736309003
Fscore,0.0002560798469470733
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5244994887097686
NDCGk,0.18475812548542525
global AUC,0.615672781100374
global NDCG,0.538294696962373
prediction time (sec),0.987767219543457
training time (sec),1358.2316155433655
