,13_DDA_SKF
ACC,0.49264069264069266
AUC,0.5494936124315185
Fscore,0.0002324043102310582
HR@10,0.0017777777777777779
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4554845044293928
NDCGk,0.1808275450302527
global AUC,0.5154566052455839
global NDCG,0.5053885705684363
prediction time (sec),0.9991192817687988
training time (sec),1320.7864644527435
