,92_DDA_SKF
ACC,0.5272727272727272
AUC,0.5734814056370677
Fscore,0.0002522324163613589
HR@10,0.0017777777777777779
HR@2,0.0008888888888888889
HR@5,0.0017777777777777779
Lin's AUC,0.4858774109719078
NDCGk,0.18817493973115318
global AUC,0.5471236967169718
global NDCG,0.5262339552796714
prediction time (sec),1.145653486251831
training time (sec),1566.958544254303
