,91_DDA_SKF
ACC,0.5748917748917749
AUC,0.580054950767641
Fscore,0.00023597437145315647
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5021173582355348
NDCGk,0.18632905515376647
global AUC,0.5913427989603586
global NDCG,0.5326289107050735
prediction time (sec),1.0065052509307861
training time (sec),1732.0418190956116
