,74_DDA_SKF
ACC,0.567965367965368
AUC,0.570723827364159
Fscore,0.0002554527596320366
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5317865458808924
NDCGk,0.18425621987043433
global AUC,0.5857705897682485
global NDCG,0.5257200777644255
prediction time (sec),1.6063990592956543
training time (sec),1437.7224476337433
