,93_DDA_SKF
ACC,0.5307359307359307
AUC,0.5626253173513275
Fscore,0.00024111994064905006
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.48198847148482804
NDCGk,0.18320208499226665
global AUC,0.5500215915713786
global NDCG,0.5084917795058297
prediction time (sec),1.1846201419830322
training time (sec),1649.541111946106
