,34_SCPMF
ACC,0.5658914728682171
AUC,0.5580706348962812
Fscore,0.0016920478163913234
HR@10,0.002583979328165375
HR@2,0.0
HR@5,0.0
Lin's AUC,0.531195610122553
NDCGk,0.2553354702464534
global AUC,0.5595717152825368
global NDCG,0.4781248706986148
prediction time (sec),0.07143926620483398
training time (sec),40.966872215270996
