,62_SCPMF
ACC,0.6537467700258398
AUC,0.5676737324945497
Fscore,0.0013353833945959524
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5618468277244817
NDCGk,0.22877349002111175
global AUC,0.6419068261322673
global NDCG,0.48784947324435524
prediction time (sec),0.07633543014526367
training time (sec),40.05122780799866
