,39_SCPMF
ACC,0.6072351421188631
AUC,0.5459230855672204
Fscore,0.0014024705419133769
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5782573211884761
NDCGk,0.23822175529390988
global AUC,0.5991833753682326
global NDCG,0.4779660740659658
prediction time (sec),0.07459568977355957
training time (sec),41.13233423233032
