,17_SCPMF
ACC,0.537467700258398
AUC,0.5181126989925746
Fscore,0.0017116712229509287
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5198049459983931
NDCGk,0.2358293371259535
global AUC,0.5326490814556298
global NDCG,0.4568054922403644
prediction time (sec),0.07322168350219727
training time (sec),41.33276009559631
