,19_LogisticMF
ACC,0.975609756097561
AUC,0.5
Fscore,0.0003805779600152935
HR@10,0.0375
HR@2,0.0125
HR@5,0.025
Lin's AUC,0.696986118756506
NDCGk,0.1767973397478993
global AUC,0.9576265367689197
global NDCG,0.5594469920594163
prediction time (sec),0.010744333267211914
training time (sec),8.05316972732544
