,33_LogisticMF
ACC,0.975609756097561
AUC,0.5
Fscore,0.0005569665509875076
HR@10,0.05
HR@2,0.0125
HR@5,0.0375
Lin's AUC,0.6147929338487359
NDCGk,0.19253573295856785
global AUC,0.9456413611150157
global NDCG,0.5358021690920167
prediction time (sec),0.010842561721801758
training time (sec),8.172831296920776
