,54_DDA_SKF
ACC,0.5400516795865633
AUC,0.5578156071701239
Fscore,0.0013895940559948373
HR@10,0.00516795865633075
HR@2,0.002583979328165375
HR@5,0.00516795865633075
Lin's AUC,0.5009473952847256
NDCGk,0.25345100291147454
global AUC,0.5467831715985094
global NDCG,0.5131988008184717
prediction time (sec),0.05367755889892578
training time (sec),296.7572374343872
