,88_DDA_SKF
ACC,0.5297157622739018
AUC,0.5328235934563336
Fscore,0.0013309743084604893
HR@10,0.007751937984496124
HR@2,0.002583979328165375
HR@5,0.002583979328165375
Lin's AUC,0.5092434757000563
NDCGk,0.23297615958174564
global AUC,0.5370581909711698
global NDCG,0.5055583465397845
prediction time (sec),0.051648616790771484
training time (sec),309.17953395843506
