,91_DDA_SKF
ACC,0.5658914728682171
AUC,0.5251779041980615
Fscore,0.0013783092156574087
HR@10,0.00516795865633075
HR@2,0.0
HR@5,0.002583979328165375
Lin's AUC,0.5092605588289261
NDCGk,0.23639916037869288
global AUC,0.565233326963437
global NDCG,0.4904814897929812
prediction time (sec),0.048675537109375
training time (sec),291.4313328266144
