,99_DDA_SKF
ACC,0.5064599483204134
AUC,0.5284290396442071
Fscore,0.0015972179502820062
HR@10,0.00516795865633075
HR@2,0.002583979328165375
HR@5,0.00516795865633075
Lin's AUC,0.47371462194318903
NDCGk,0.2499672881983553
global AUC,0.5175496785657615
global NDCG,0.5272392205772785
prediction time (sec),0.05102229118347168
training time (sec),296.5784707069397
