,21_DDA_SKF
ACC,0.5607235142118863
AUC,0.5475183796955896
Fscore,0.0013166518733366505
HR@10,0.002583979328165375
HR@2,0.0
HR@5,0.0
Lin's AUC,0.49890153146131994
NDCGk,0.23324818621903912
global AUC,0.5644368876211594
global NDCG,0.4904435203062393
prediction time (sec),0.055255889892578125
training time (sec),323.8376190662384
