,40_DDA_SKF
ACC,0.5839793281653747
AUC,0.5389572341023834
Fscore,0.0019172853745609661
HR@10,0.00516795865633075
HR@2,0.002583979328165375
HR@5,0.002583979328165375
Lin's AUC,0.5125556942815547
NDCGk,0.2506730568369707
global AUC,0.5876689016549093
global NDCG,0.5188252783949127
prediction time (sec),0.05389285087585449
training time (sec),297.93384313583374
