,77_PMF
ACC,0.5968992248062015
AUC,0.541515011764722
Fscore,0.0019010640238727669
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5700423661595742
NDCGk,0.2515641372749724
global AUC,0.5923042080629719
global NDCG,0.4682630497822918
prediction time (sec),0.017221450805664062
training time (sec),20.83986806869507
