,29_PMF
ACC,0.5736434108527132
AUC,0.5455182855402039
Fscore,0.0015100521344087465
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5581549731256319
NDCGk,0.24242704440470855
global AUC,0.5706774748993854
global NDCG,0.46718171162085337
prediction time (sec),0.01672983169555664
training time (sec),22.013761043548584
