,35_PMF
ACC,0.5813953488372093
AUC,0.553263213692687
Fscore,0.001252075363095923
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5474451400746774
NDCGk,0.2345046064664928
global AUC,0.575263200466445
global NDCG,0.4669751109568533
prediction time (sec),0.016164302825927734
training time (sec),20.098063468933105
