,97_NIMCGCN
ACC,1.0
AUC,0.5
Fscore,0.004049670655826028
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5151227215939789
NDCGk,0.24538664018780795
global AUC,0.9106457429095725
global NDCG,0.48501559383138326
prediction time (sec),13.333332300186157
training time (sec),351.6879971027374
