,29_NIMCGCN
ACC,1.0
AUC,0.5
Fscore,0.004049670655826028
HR@10,0.0030959752321981426
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5118753364069051
NDCGk,0.24538664018780795
global AUC,0.9106514574456379
global NDCG,0.48726575645163867
prediction time (sec),12.594977617263794
training time (sec),403.54239869117737
