,21_NIMCGCN
ACC,1.0
AUC,0.5
Fscore,0.004049670655826028
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5036555705210718
NDCGk,0.24538664018780795
global AUC,0.9106048137981918
global NDCG,0.4863844750727627
prediction time (sec),19.73154306411743
training time (sec),392.6572403907776
