,72_NIMCGCN
ACC,1.0
AUC,0.5
Fscore,0.004049670655826028
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4951280276166928
NDCGk,0.24538664018780795
global AUC,0.90842668997128
global NDCG,0.4830716222229707
prediction time (sec),18.338842391967773
training time (sec),532.8745632171631
