,82_ALSWR
ACC,0.038497652582159626
AUC,0.4903953585817518
Fscore,0.0
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.020352347302794973
NDCGk,0.17987188586354175
global AUC,0.0987702674592194
global NDCG,0.4059532512568195
prediction time (sec),0.20670151710510254
training time (sec),74.0172176361084
