,76_ALSWR
ACC,0.03755868544600939
AUC,0.490986159643487
Fscore,7.014959400922466e-06
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.020127474665912456
NDCGk,0.17973248545496612
global AUC,0.09873836066898366
global NDCG,0.4065032663477658
prediction time (sec),0.1906270980834961
training time (sec),52.41343832015991
