,60_ALSWR
ACC,0.03755868544600939
AUC,0.49069768886034726
Fscore,0.0
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.01882227528568992
NDCGk,0.17931364708004316
global AUC,0.09787137968673063
global NDCG,0.4060976967254647
prediction time (sec),0.18918490409851074
training time (sec),79.65676760673523
