,50_NIMCGCN
ACC,1.0
AUC,0.5
Fscore,0.0013857164568166099
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4862702486356304
NDCGk,0.23116573544091476
global AUC,0.9008975318032355
global NDCG,0.4873412518080744
prediction time (sec),13.523186206817627
training time (sec),412.4133050441742
