,53_NIMCGCN
ACC,1.0
AUC,0.5
Fscore,0.0014439189700588084
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4912234541979415
NDCGk,0.24698357695502138
global AUC,0.9047911833267083
global NDCG,0.49230233670899104
prediction time (sec),12.67630124092102
training time (sec),360.2042450904846
