,76_PMF
ACC,0.5609756097560976
AUC,0.5204134162736147
Fscore,0.00044691015022153146
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5421710934816771
NDCGk,0.21614928424401875
global AUC,0.5610967691359494
global NDCG,0.3237552670870468
prediction time (sec),0.00708770751953125
training time (sec),9.129880905151367
