,65_PMF
ACC,0.7073170731707317
AUC,0.617425405863094
Fscore,0.0005336965503478059
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6361300451477694
NDCGk,0.2224503872532014
global AUC,0.7094242996010076
global NDCG,0.3618035489177762
prediction time (sec),0.008145570755004883
training time (sec),10.47463583946228
