,88_PMF
ACC,0.6707317073170732
AUC,0.572889957215352
Fscore,0.0007583173356163918
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6128807856043091
NDCGk,0.21618152928675063
global AUC,0.6660357849550728
global NDCG,0.3482334357383072
prediction time (sec),0.006846189498901367
training time (sec),8.94830846786499
