,3_HAN
ACC,0.9716386554621849
AUC,0.5
Fscore,0.0002672564878418713
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6962821841371178
NDCGk,0.18651987039344042
global AUC,0.9438114387397492
global NDCG,0.5395254468103373
prediction time (sec),0.43513965606689453
training time (sec),983.2851188182831
