,27_SimpleBinaryClassifier
ACC,1.0
AUC,0.5
Fscore,0.0011326870492737902
HR@10,0.0024449877750611247
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4509435969068814
NDCGk,0.22372748513658097
global AUC,0.8988123854737099
global NDCG,0.49334419482150305
prediction time (sec),1.6072614192962646
training time (sec),577.2431735992432
