,87_SimpleBinaryClassifier
ACC,1.0
AUC,0.5
Fscore,0.0011326870492737902
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4636248178748816
NDCGk,0.22372748513658097
global AUC,0.8976559207781716
global NDCG,0.48851080949817527
prediction time (sec),2.048039197921753
training time (sec),574.5279824733734
