,100_SimpleBinaryClassifier
ACC,1.0
AUC,0.5
Fscore,0.0011326870492737902
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4741937162251337
NDCGk,0.22372748513658097
global AUC,0.9007397738254289
global NDCG,0.4914441722335943
prediction time (sec),1.5631036758422852
training time (sec),485.11113452911377
