,41_SimpleBinaryClassifier
ACC,1.0
AUC,0.5
Fscore,0.0011326870492737902
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4835157738432586
NDCGk,0.22372748513658097
global AUC,0.9019771198255242
global NDCG,0.4947966582803886
prediction time (sec),2.269474983215332
training time (sec),592.2150547504425
