,44_SimpleBinaryClassifier
ACC,1.0
AUC,0.5
Fscore,0.0011326870492737902
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4673654607757194
NDCGk,0.22372748513658097
global AUC,0.8983230116651792
global NDCG,0.4901373287738248
prediction time (sec),1.950329065322876
training time (sec),663.5547790527344
