,19_SimpleBinaryClassifier
ACC,1.0
AUC,0.5
Fscore,0.0011326870492737902
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.48159846138621654
NDCGk,0.22372748513658097
global AUC,0.9000328990795652
global NDCG,0.49357170696114067
prediction time (sec),1.8180737495422363
training time (sec),655.0715503692627
