,37_NIMCGCN
ACC,1.0
AUC,0.5
Fscore,0.000582759066400591
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.49586496808485814
NDCGk,0.2344515203780612
global AUC,0.8972589684672879
global NDCG,0.46574100271876623
prediction time (sec),32.576122760772705
training time (sec),819.0844376087189
