,51_DDA_SKF
ACC,0.3118811881188119
AUC,0.572765095984123
Fscore,0.00018085283005411107
HR@10,0.0049504950495049506
HR@2,0.0049504950495049506
HR@5,0.0049504950495049506
Lin's AUC,0.39110585419413135
NDCGk,0.19453680849336616
global AUC,0.39347151623249815
global NDCG,0.37410095876112925
prediction time (sec),1.2542550563812256
training time (sec),316.277361869812
