,15_DDA_SKF
ACC,0.25742574257425743
AUC,0.5647777238009606
Fscore,0.00013965072230577902
HR@10,0.0049504950495049506
HR@2,0.0
HR@5,0.0
Lin's AUC,0.30893088781136174
NDCGk,0.16912778425507874
global AUC,0.3370626388576737
global NDCG,0.3385291070683607
prediction time (sec),1.2585656642913818
training time (sec),314.5478539466858
