,52_DDA_SKF
ACC,0.3465346534653465
AUC,0.6053382286635971
Fscore,0.00022190955290357032
HR@10,0.01485148514851485
HR@2,0.0049504950495049506
HR@5,0.009900990099009901
Lin's AUC,0.39720230552787433
NDCGk,0.19625042934804784
global AUC,0.4193273123206824
global NDCG,0.38535211756390025
prediction time (sec),1.2773189544677734
training time (sec),319.33319067955017
