,22_DDA_SKF
ACC,0.3217821782178218
AUC,0.5986989105292252
Fscore,0.00018614980773613377
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.36647529681477536
NDCGk,0.19855957905976432
global AUC,0.3960841424194894
global NDCG,0.34447634176566083
prediction time (sec),1.27079176902771
training time (sec),316.0431880950928
