,82_DDA_SKF
ACC,0.30198019801980197
AUC,0.5827417450561557
Fscore,0.00015651893789290537
HR@10,0.009900990099009901
HR@2,0.009900990099009901
HR@5,0.009900990099009901
Lin's AUC,0.3397654521980003
NDCGk,0.18733066710640472
global AUC,0.3767663421234243
global NDCG,0.3919746291557919
prediction time (sec),1.2828431129455566
training time (sec),321.3222625255585
