,19_DDA_SKF
ACC,0.3415841584158416
AUC,0.598538535421955
Fscore,0.00015461395487061254
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.3640208943820606
NDCGk,0.1918751659692668
global AUC,0.41300116224954214
global NDCG,0.37764370817739346
prediction time (sec),1.2069849967956543
training time (sec),313.1567351818085
