,1_LibMF,2_LibMF,3_LibMF,4_LibMF,5_LibMF,6_LibMF,7_LibMF,8_LibMF,9_LibMF,10_LibMF,11_LibMF,12_LibMF,13_LibMF,14_LibMF,15_LibMF,16_LibMF,17_LibMF,18_LibMF,19_LibMF,20_LibMF,21_LibMF,22_LibMF,23_LibMF,24_LibMF,25_LibMF,26_LibMF,27_LibMF,28_LibMF,29_LibMF,30_LibMF,31_LibMF,32_LibMF,33_LibMF,34_LibMF,35_LibMF,36_LibMF,37_LibMF,38_LibMF,39_LibMF,40_LibMF,41_LibMF,42_LibMF,43_LibMF,44_LibMF,45_LibMF,46_LibMF,47_LibMF,48_LibMF,49_LibMF,50_LibMF,51_LibMF,52_LibMF,53_LibMF,54_LibMF,55_LibMF,56_LibMF,57_LibMF,58_LibMF,59_LibMF,60_LibMF,61_LibMF,62_LibMF,63_LibMF,64_LibMF,65_LibMF,66_LibMF,67_LibMF,68_LibMF,69_LibMF,70_LibMF,71_LibMF,72_LibMF,73_LibMF,74_LibMF,75_LibMF,76_LibMF,77_LibMF,78_LibMF,79_LibMF,80_LibMF,81_LibMF,82_LibMF,83_LibMF,84_LibMF,85_LibMF,86_LibMF,87_LibMF,88_LibMF,89_LibMF,90_LibMF,91_LibMF,92_LibMF,93_LibMF,94_LibMF,95_LibMF,96_LibMF,97_LibMF,98_LibMF,99_LibMF,100_LibMF
ACC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AUC,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Fscore,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294,0.00024342051892371294
HR@10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HR@2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HR@5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lin's AUC,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068,0.09450723218877068
NDCGk,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375,0.1773132460734375
global AUC,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826,0.9000137378038826
global NDCG,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077,0.287350806089077
prediction time (sec),0.062125444412231445,0.06603240966796875,0.06641817092895508,0.06049203872680664,0.05930519104003906,0.09659576416015625,0.06152987480163574,0.05855703353881836,0.058782100677490234,0.09986162185668945,0.07349848747253418,0.05466794967651367,0.06021833419799805,0.058470726013183594,0.0589601993560791,0.05388164520263672,0.09096550941467285,0.08875536918640137,0.05324673652648926,0.05322623252868652,0.05506181716918945,0.05423879623413086,0.05462217330932617,0.05382394790649414,0.06006956100463867,0.053652048110961914,0.05408596992492676,0.09124255180358887,0.05368638038635254,0.053751230239868164,0.05983424186706543,0.05863761901855469,0.05834507942199707,0.058956146240234375,0.058583974838256836,0.0533442497253418,0.05906414985656738,0.058724403381347656,0.05852103233337402,0.05841851234436035,0.0971982479095459,0.05844593048095703,0.06575989723205566,0.06105160713195801,0.052992820739746094,0.05511069297790527,0.05334877967834473,0.062345027923583984,0.054728031158447266,0.053818464279174805,0.055114030838012695,0.05646800994873047,0.054204702377319336,0.05336141586303711,0.05350852012634277,0.05389904975891113,0.05631422996520996,0.05455613136291504,0.060500383377075195,0.09637904167175293,0.05935955047607422,0.09781074523925781,0.05671501159667969,0.05503392219543457,0.05933070182800293,0.05913591384887695,0.05326366424560547,0.06403088569641113,0.06479978561401367,0.06747269630432129,0.08699750900268555,0.06447410583496094,0.05378460884094238,0.05758953094482422,0.060637712478637695,0.05555081367492676,0.05475258827209473,0.059096336364746094,0.06297183036804199,0.05347752571105957,0.054856300354003906,0.054132938385009766,0.062355756759643555,0.06397604942321777,0.0530085563659668,0.06215929985046387,0.05338573455810547,0.053092241287231445,0.05568981170654297,0.062398433685302734,0.05859971046447754,0.05334830284118652,0.053109169006347656,0.05921435356140137,0.054465532302856445,0.05320096015930176,0.058632850646972656,0.055611610412597656,0.05369400978088379,0.062268733978271484
training time (sec),121.3909752368927,128.49396395683289,137.97751927375793,110.20928716659546,128.93129444122314,104.78542494773865,124.43456053733826,105.23311758041382,97.9781277179718,131.10440373420715,105.78472709655762,97.62204074859619,99.80117654800415,110.49776816368103,109.19731140136719,107.32681488990784,116.36395645141602,112.29150366783142,101.43962097167969,106.70222187042236,96.80243849754333,98.14504075050354,106.1098780632019,100.5833158493042,98.41871070861816,101.2179925441742,95.22923302650452,109.74190306663513,97.81884098052979,97.65055727958679,98.55939769744873,99.24229836463928,95.34349083900452,99.6065354347229,95.63621377944946,98.95057940483093,98.35584545135498,98.8806631565094,107.92039632797241,98.45703601837158,97.92568182945251,101.13334035873413,122.23261213302612,116.18831968307495,96.74712920188904,111.07649064064026,98.30126571655273,127.52713084220886,99.99429774284363,106.4761803150177,126.14238095283508,102.74285554885864,103.65211415290833,100.37472915649414,99.31712532043457,100.19167947769165,101.55271625518799,109.38135647773743,106.6307578086853,105.81095218658447,97.52377414703369,137.02941846847534,148.72908663749695,115.59031748771667,101.21642017364502,109.61567711830139,143.29318237304688,105.5604088306427,96.82919836044312,114.66148352622986,105.01426315307617,104.16640114784241,100.43948459625244,127.21717119216919,101.05833220481873,104.67095613479614,116.73608994483948,99.98693251609802,110.13209295272827,98.22612977027893,110.42537569999695,109.35415387153625,99.4720458984375,117.7179663181305,97.34411334991455,106.45883512496948,93.77109980583191,93.87838673591614,99.04350209236145,108.48147964477539,99.26011967658997,94.78085851669312,93.01942491531372,92.14662647247314,96.55221104621887,90.57979369163513,91.8299298286438,94.70970559120178,92.38093066215515,89.20024704933167
