,29_SCPMF
ACC,0.5753424657534246
AUC,0.5504654442592899
Fscore,0.0004386179997779363
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4873180185315893
NDCGk,0.21707245031441577
global AUC,0.5587857497245978
global NDCG,0.3266493872301139
prediction time (sec),0.26822686195373535
training time (sec),92.40838766098022
