,36_SCPMF
ACC,0.3972602739726027
AUC,0.482549739822467
Fscore,0.00037475998739704684
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.39206102017160477
NDCGk,0.19217797887179466
global AUC,0.4004059253813284
global NDCG,0.3131282964361213
prediction time (sec),0.277569055557251
training time (sec),77.29324460029602
