,49_SCPMF
ACC,0.2191780821917808
AUC,0.45776646992861986
Fscore,0.00017025545622606042
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.3133610839833655
NDCGk,0.19863971616090423
global AUC,0.22808930959048268
global NDCG,0.2884545814954117
prediction time (sec),0.3880307674407959
training time (sec),100.88567209243774
