,14_SCPMF
ACC,0.4657534246575342
AUC,0.5513155862335596
Fscore,0.0005561751039915625
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.42921492841781683
NDCGk,0.22821614979047217
global AUC,0.4544113301113982
global NDCG,0.3043925921906659
prediction time (sec),0.25274229049682617
training time (sec),86.60070705413818
