,74_ALSWR
ACC,0.6770491803278689
AUC,0.5938309868873968
Fscore,0.0011487108699840753
HR@10,0.009836065573770493
HR@2,0.001639344262295082
HR@5,0.004918032786885246
Lin's AUC,0.6442281668825397
NDCGk,0.24069996987681488
global AUC,0.6863351863648435
global NDCG,0.7349896112161721
prediction time (sec),0.09624767303466797
training time (sec),35.766454219818115
