,45_ALSWR
ACC,0.6852459016393443
AUC,0.6151470353398175
Fscore,0.0010579079422699986
HR@10,0.011475409836065573
HR@2,0.001639344262295082
HR@5,0.006557377049180328
Lin's AUC,0.6334111253500323
NDCGk,0.22651344350034464
global AUC,0.6934405160965408
global NDCG,0.7319850738277222
prediction time (sec),0.1220083236694336
training time (sec),36.46234893798828
