,79_ALSWR
ACC,0.7049180327868853
AUC,0.6173125270009
Fscore,0.0009333927798105222
HR@10,0.014754098360655738
HR@2,0.001639344262295082
HR@5,0.006557377049180328
Lin's AUC,0.6622327370790414
NDCGk,0.2151120293871999
global AUC,0.7123450889590001
global NDCG,0.7429833426034058
prediction time (sec),0.08523893356323242
training time (sec),33.51528024673462
