,97_ALSWR
ACC,0.6918032786885245
AUC,0.6176237563941165
Fscore,0.00108007738096278
HR@10,0.00819672131147541
HR@2,0.001639344262295082
HR@5,0.001639344262295082
Lin's AUC,0.6350289548358957
NDCGk,0.22575731305290508
global AUC,0.6990563756616572
global NDCG,0.7279573196219911
prediction time (sec),0.05606961250305176
training time (sec),32.80268216133118
