,55_ALSWR
ACC,0.6868852459016394
AUC,0.6026825573297253
Fscore,0.0009462166841708053
HR@10,0.013114754098360656
HR@2,0.001639344262295082
HR@5,0.004918032786885246
Lin's AUC,0.6537973906524313
NDCGk,0.22404818955743722
global AUC,0.6946164266468992
global NDCG,0.732481897574281
prediction time (sec),0.07633042335510254
training time (sec),34.31468629837036
