,46_LogisticMF
ACC,1.0
AUC,0.5
Fscore,0.0018876231996239703
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.7421283642550435
NDCGk,0.27890988615983525
global AUC,0.9389842987932786
global NDCG,0.556137290433606
prediction time (sec),0.05525541305541992
training time (sec),27.54317808151245
