,32_LogisticMF
ACC,1.0
AUC,0.5
Fscore,0.0018876231996239703
HR@10,0.002109704641350211
HR@2,0.0
HR@5,0.0
Lin's AUC,0.7587369952413107
NDCGk,0.27890988615983525
global AUC,0.9415983504504403
global NDCG,0.564385638104203
prediction time (sec),0.05090928077697754
training time (sec),21.675726413726807
