,54_HAN
ACC,1.0
AUC,0.5
Fscore,0.000582759066400591
HR@10,0.0020408163265306124
HR@2,0.0
HR@5,0.0020408163265306124
Lin's AUC,0.6184276816463582
NDCGk,0.2344515203780612
global AUC,0.9240365895719218
global NDCG,0.5191968951226748
prediction time (sec),0.17908549308776855
training time (sec),544.329972743988
