,19_HAN
ACC,1.0
AUC,0.5
Fscore,0.000582759066400591
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6346797572194675
NDCGk,0.2344515203780612
global AUC,0.9230654392930925
global NDCG,0.5145416250094357
prediction time (sec),0.1775672435760498
training time (sec),543.0897214412689
