,80_ALSWR
ACC,0.7489495798319328
AUC,0.6495797886155535
Fscore,0.000512455944211228
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6877043995353225
NDCGk,0.21940050541593517
global AUC,0.7552743969382598
global NDCG,0.6765437596429974
prediction time (sec),0.16341757774353027
training time (sec),50.97303867340088
