,51_ALSWR
ACC,0.7899159663865546
AUC,0.6735596137557515
Fscore,0.0005365447632666385
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.7268083384160828
NDCGk,0.21240666608910883
global AUC,0.7988692922843903
global NDCG,0.7022186497140694
prediction time (sec),0.18379878997802734
training time (sec),52.10949635505676
