,68_ALSWR
ACC,0.7478991596638656
AUC,0.6608773373487447
Fscore,0.0004917397158362789
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6900710960145361
NDCGk,0.22140640080627028
global AUC,0.7636997234435763
global NDCG,0.683630674831502
prediction time (sec),0.21628594398498535
training time (sec),52.11968684196472
